P(topic 1),P(topic 2),P(topic 3)
0.056533355,0.887055,0.05641164
0.10764435,0.7847123,0.10764336
0.0550693,0.88893753,0.055993192
0.057193287,0.8856375,0.05716924
0.07421631,0.85157174,0.07421192
0.060803834,0.8778304,0.061365806
0.0691392,0.86184824,0.06901264
0.09003844,0.81993026,0.090031326
0.108976886,0.78206205,0.108961135
0.096197456,0.8075734,0.096229166
0.09764057,0.80471873,0.097640775
0.077451564,0.84509677,0.07745176
0.10054101,0.79883,0.100628965
0.081083275,0.837875,0.08104171
0.062410116,0.8751905,0.06239936
0.09898895,0.80204225,0.09896875
0.05329072,0.8934453,0.053263955
0.08925292,0.8216241,0.08912299
0.072745934,0.85450894,0.0727451
0.104251824,0.7914963,0.104251824
0.108924665,0.7821538,0.10892153
0.10810747,0.7837859,0.10810669
0.05849739,0.8829635,0.058539078
0.09712085,0.8057858,0.097093344
0.076698,0.8467358,0.07656622
0.11408966,0.7718198,0.11409058
0.050710663,0.89862067,0.05066865
0.097289205,0.80541503,0.09729578
0.057046294,0.88593566,0.057018027
0.09884779,0.802306,0.09884619
0.09956679,0.8008669,0.09956628
0.0791736,0.8417065,0.079119824
0.09735181,0.80530137,0.097346805
0.09414629,0.8117162,0.09413752
0.09681788,0.8011554,0.10202673
0.13823342,0.72354156,0.13822496
0.10215738,0.7956845,0.10215811
0.049187005,0.9013002,0.04951276
0.09332735,0.8133449,0.093327716
0.09541961,0.8093622,0.09521824
0.09456149,0.8108739,0.09456453
0.07213618,0.8556815,0.07218229
0.10756669,0.7848682,0.10756511
0.0688035,0.86239374,0.068802774
0.09503072,0.80993706,0.09503225
0.087845996,0.8243284,0.087825626
0.11935261,0.7613506,0.119296774
0.10638384,0.7872331,0.10638309
0.08863168,0.82288474,0.08848359
0.05138123,0.89723116,0.051387556
0.058462515,0.88307464,0.058462836
0.09230234,0.8154137,0.09228399
0.09812721,0.8037459,0.0981268
0.054146416,0.89171433,0.05413922
0.11835506,0.76328826,0.118356645
0.0942351,0.81153107,0.09423377
0.1002945,0.7994119,0.10029359
0.05152097,0.89703,0.05144907
0.10622054,0.7875629,0.10621658
0.097222894,0.80554646,0.09723062
0.028010597,0.9439891,0.028000304
0.056134567,0.8877949,0.056070484
0.104678415,0.7906436,0.10467801
0.11284796,0.77430207,0.1128499
0.09839988,0.8032077,0.098392405
0.057757583,0.8844873,0.057755176
0.087406576,0.82518715,0.08740628
0.06797628,0.864108,0.06791572
0.10178016,0.7964969,0.10172295
0.097172715,0.80565846,0.09716884
0.109973796,0.78013426,0.10989188
0.088975,0.8221659,0.088859156
0.088704966,0.8225898,0.08870521
0.081319034,0.8372718,0.08140916
0.113974124,0.77205324,0.11397263
0.09448722,0.811209,0.094303705
0.06866721,0.8626418,0.068691075
0.047768086,0.9044694,0.047762565
0.38621387,0.49571478,0.11807135
0.07642837,0.8471606,0.076411024
0.08398741,0.8320283,0.083984345
0.09600924,0.8079458,0.096044965
0.09029964,0.81940514,0.09029524
0.060774315,0.878641,0.0605846
0.10286597,0.7942721,0.10286194
0.06291224,0.8742728,0.06281491
0.1118302,0.77634376,0.11182605
0.08747111,0.82506037,0.08746856
0.10523159,0.7895374,0.10523099
0.09216769,0.8156589,0.092173405
0.09353593,0.8129194,0.09354476
0.306526,0.5932053,0.10026869
0.09134361,0.81744534,0.09121105
0.09258776,0.81482553,0.09258669
0.049396183,0.9012298,0.049374033
0.08004109,0.8399358,0.08002305
0.05515561,0.88974255,0.05510187
0.1397187,0.7205837,0.13969758
0.082713984,0.8345581,0.08272788
0.08609511,0.8278641,0.08604078
0.05502685,0.88997346,0.054999646
0.07202181,0.8559582,0.07202002
0.096951574,0.80610585,0.09694257
0.05206857,0.8958635,0.05206792
0.10759955,0.7848071,0.10759333
0.105335124,0.7892355,0.105429426
0.10125593,0.7974937,0.10125029
0.050856728,0.898311,0.05083225
0.09020008,0.8196,0.09019991
0.08263,0.83473116,0.08263884
0.115077235,0.76984596,0.115076825
0.10602355,0.78795385,0.106022604
0.07287745,0.854294,0.072828576
0.097547874,0.80490446,0.09754771
0.10323436,0.79357666,0.103189036
0.08164489,0.8368047,0.08155042
0.09522498,0.80955124,0.09522378
0.051183313,0.8978501,0.050966594
0.0913085,0.81738293,0.091308594
0.09421505,0.811576,0.094208986
0.07868453,0.8426857,0.078629725
0.34496734,0.5698947,0.08513802
0.10623008,0.787541,0.10622895
0.10094414,0.79811394,0.100941926
0.07582351,0.8483524,0.07582422
0.050461855,0.89907736,0.05046077
0.05197457,0.8960991,0.05192638
0.10859406,0.7828135,0.108592376
0.075096995,0.84986764,0.075035445
0.09190661,0.81389934,0.09419406
0.090661265,0.81867987,0.09065885
0.09461423,0.8107713,0.09461444
0.052500963,0.89502996,0.05246899
0.09444452,0.81111205,0.09444337
0.06747988,0.8650408,0.06747928
0.05133976,0.8973554,0.05130483
0.067622505,0.8648084,0.06756915
0.082243204,0.83551204,0.082244754
0.122648194,0.75470287,0.12264892
0.08279575,0.8344085,0.082795694
0.07456026,0.85096717,0.074472524
0.072819985,0.8543587,0.072821245
0.050306115,0.8994014,0.050292462
0.090065874,0.8198662,0.09006791
0.04864767,0.90270793,0.048644442
0.083003804,0.8339949,0.08300124
0.12419008,0.7516497,0.12416028
0.08181674,0.83636713,0.0818161
0.12601681,0.74805826,0.12592492
0.08697843,0.8260433,0.08697826
0.07765936,0.8445672,0.07777346
0.115155496,0.76973397,0.115110524
0.08370887,0.8325803,0.083710805
0.05075602,0.8985217,0.0507223
0.100709975,0.79859924,0.10069083
0.055018783,0.8899974,0.054983888
0.085290685,0.82942075,0.085288554
0.09879047,0.80242,0.098789506
0.086204894,0.82758933,0.08620573
0.09507291,0.80985075,0.09507629
0.053716857,0.89249045,0.053792685
0.061544016,0.8769168,0.06153918
0.109683506,0.7806309,0.109685645
0.07170748,0.8566198,0.071672685
0.087105915,0.8257986,0.08709555
0.05280359,0.8943984,0.052797996
0.10074995,0.7985005,0.10074957
0.11949541,0.76101184,0.119492754
0.048580475,0.8170644,0.13435514
0.052450452,0.89449,0.053059537
0.09145503,0.8170879,0.09145711
0.062075265,0.8758931,0.06203161
0.090284534,0.81943184,0.09028363
0.06687229,0.86625564,0.066872016
0.07592844,0.8481458,0.07592578
0.11363084,0.7727379,0.113631316
0.052894805,0.89408183,0.05302329
0.1015531,0.79706275,0.10138419
0.04988105,0.9002414,0.049877524
0.10226273,0.7954777,0.102259666
0.08408064,0.8318403,0.08407913
0.07549372,0.8490435,0.075462885
0.10491843,0.790165,0.104916506
0.09862019,0.80275625,0.098623596
0.06642051,0.86716014,0.06641939
0.048567373,0.90286976,0.048562918
0.05755703,0.8849411,0.057501864
0.08434465,0.8313096,0.08434571
0.10750916,0.7849752,0.10751571
0.054248504,0.89158446,0.05416697
0.093845285,0.8123119,0.093842894
0.107530326,0.7849409,0.10752882
0.05482609,0.89062023,0.05455369
0.10348345,0.7930336,0.10348292
0.07969777,0.84061223,0.07968993
0.105526336,0.78895307,0.10552067
0.09237299,0.81525546,0.0923715
0.10004377,0.79991657,0.10003971
0.05780752,0.8844675,0.05772504
0.09792591,0.804155,0.09791911
0.106283024,0.7874245,0.10629248
0.08910112,0.8217959,0.08910296
0.05778297,0.8845038,0.05771327
0.09120787,0.817586,0.09120613
0.09339578,0.813213,0.09339129
0.053595547,0.89285564,0.053548854
0.09261695,0.81481797,0.09256506
0.057339013,0.8852875,0.05737349
0.106083974,0.78783154,0.10608451
0.10182342,0.79636,0.101816595
0.0912992,0.81743324,0.09126759
0.10100098,0.7979989,0.10100011
0.10360036,0.79280573,0.10359392
0.05795699,0.8841517,0.057891283
0.08086201,0.8382741,0.08086381
0.094856285,0.8102876,0.09485614
0.09973358,0.80053335,0.09973313
0.05540078,0.88921046,0.055388756
0.059311293,0.88141555,0.05927311
0.085763074,0.82847226,0.08576472
0.08170864,0.83658856,0.08170273
0.071039885,0.8580056,0.070954524
0.10760085,0.78479856,0.10760058
0.09416299,0.81167364,0.09416338
0.05872647,0.882591,0.058682542
0.5511259,0.33405653,0.11481762
0.058245063,0.8835557,0.05819926
0.08825756,0.8234849,0.08825754
0.08265662,0.83468753,0.08265584
0.0776957,0.8446244,0.07767984
0.10025032,0.7995013,0.10024834
0.0737867,0.8524006,0.07381272
0.052662257,0.89470685,0.05263091
0.09371287,0.81257176,0.093715385
0.05177996,0.89651436,0.05170571
0.053855583,0.892363,0.053781357
0.08956053,0.8209895,0.089449964
0.07479499,0.8504164,0.07478859
0.05745589,0.8850928,0.05745135
0.092821635,0.814356,0.09282237
0.06761368,0.86478573,0.06760057
0.07915572,0.8416946,0.07914967
0.0786412,0.84272355,0.07863531
0.10417484,0.7916511,0.104174055
0.0708268,0.8583436,0.07082957
0.08577534,0.82845503,0.08576961
0.09374269,0.8125158,0.09374149
0.07796314,0.8439841,0.078052774
0.09627134,0.8074597,0.09626897
0.09911583,0.80176765,0.0991165
0.08519284,0.8296131,0.08519407
0.09124993,0.81750315,0.09124693
0.06018457,0.87968016,0.06013522
0.05349808,0.89303416,0.053467777
0.099644646,0.80072343,0.09963197
0.09766037,0.8046788,0.09766083
0.09122492,0.817552,0.09122313
0.11380258,0.77239543,0.11380201
0.07544889,0.84914106,0.07541001
0.09435577,0.81129056,0.09435374
0.08713488,0.82582265,0.08704248
0.10076295,0.7985099,0.100727215
0.10547663,0.7890458,0.10547762
0.028011046,0.9447214,0.027267545
0.094699755,0.8106004,0.09469982
0.052773956,0.8944913,0.052734803
0.10800403,0.7840826,0.10791331
0.101702884,0.79660034,0.10169682
0.05183363,0.8964622,0.051704127
0.072838485,0.8543351,0.07282628
0.112114,0.775773,0.11211301
0.09120794,0.8177106,0.09108152
0.08908981,0.82182145,0.0890887
0.0685298,0.8629414,0.06852875
0.10258051,0.7948452,0.102574185
0.07630969,0.847377,0.076313294
0.06648258,0.86703616,0.06648132
0.07385796,0.85228276,0.073859245
0.10402356,0.7921305,0.103845924
0.09911366,0.8017712,0.09911513
0.07793295,0.84413904,0.07792797
0.116756044,0.76648957,0.11675437
0.108709484,0.78259563,0.10869491
0.0952158,0.8095697,0.095214464
0.10833797,0.7833301,0.108331986
0.079975106,0.84005016,0.07997471
0.05145648,0.89709055,0.05145299
0.10057626,0.79885185,0.100571886
0.09497826,0.81005144,0.09497031
0.09715811,0.8056417,0.09720011
0.095238805,0.80952364,0.09523751
0.08888207,0.822221,0.08889693
0.10541241,0.7891757,0.1054119
0.09139231,0.817217,0.09139072
0.09579564,0.8084134,0.09579103
0.10513304,0.7897325,0.10513437
0.3575169,0.5287961,0.11368698
0.047253635,0.9054276,0.04731881
0.08887534,0.8222487,0.08887596
0.09088363,0.818231,0.09088543
0.086607516,0.8267849,0.08660759
0.05785887,0.8838845,0.058256637
0.09097913,0.8180383,0.090982586
0.08229809,0.83540404,0.08229788
0.096585184,0.80682814,0.09658673
0.054850288,0.89001966,0.055130035
0.11132123,0.7773599,0.111318916
0.47171694,0.43967,0.08861306
0.10494826,0.79010254,0.10494915
0.11270332,0.7745114,0.1127853
0.060003594,0.88002104,0.05997532
0.10654172,0.786934,0.10652432
0.074803546,0.84974796,0.07544845
0.10446797,0.7911963,0.104335755
0.09954095,0.8009194,0.09953969
0.09471522,0.8105708,0.09471397
0.06365972,0.8726683,0.06367192
0.051111404,0.8977823,0.051106293
0.086497225,0.8270268,0.086476
0.094247125,0.8115081,0.09424481
0.07506406,0.8498741,0.07506191
0.09368567,0.81262875,0.09368558
0.09501073,0.80997926,0.09501001
0.06765519,0.8647939,0.06755094
0.07529871,0.8493833,0.075317904
0.074645095,0.8507124,0.07464247
0.31141773,0.57983094,0.108751334
0.096283495,0.8074458,0.09627073
0.09276059,0.81450456,0.09273478
0.1048821,0.7902457,0.10487218
0.06305516,0.87389153,0.063053265
0.1161477,0.767708,0.11614439
0.09539422,0.8092126,0.09539313
0.10049523,0.7990099,0.10049484
0.06648858,0.86702156,0.06648987
0.0811165,0.8379133,0.08097027
0.07460147,0.85086334,0.074535154
0.10508774,0.78982437,0.1050879
0.09440995,0.8111804,0.09440964
0.08829923,0.8234055,0.0882952
0.31570902,0.57469106,0.109599955
0.099783115,0.8004429,0.09977401
0.11298119,0.774114,0.11290477
0.09675433,0.8064879,0.09675773
0.09618583,0.49866122,0.40515298
0.12531766,0.8117156,0.06296668
0.12769708,0.7446134,0.12768954
0.09450682,0.810987,0.09450619
0.07751618,0.8449141,0.077569745
0.0940817,0.81195885,0.09395941
0.05436699,0.891257,0.054376
0.09789511,0.80421424,0.09789066
0.09465879,0.81069016,0.09465106
0.05261851,0.8947804,0.052601114
0.093563825,0.8127881,0.0936481
0.11601177,0.76797664,0.116011575
0.09453632,0.81092083,0.09454282
0.44795954,0.42833546,0.12370507
0.09264517,0.8147153,0.09263954
0.10111976,0.79768753,0.10119276
0.05218144,0.8956638,0.052154716
0.057291202,0.6556437,0.28706506
0.050068293,0.89986753,0.05006414
0.057635665,0.8847718,0.05759259
0.09373984,0.8125513,0.09370889
0.1384782,0.72304326,0.13847855
0.057007767,0.8857571,0.057235144
0.053364605,0.89318854,0.053446952
0.38426006,0.49959636,0.1161436
0.08680897,0.82638514,0.086805895
0.106749535,0.78650194,0.106748484
0.054169178,0.89138234,0.05444857
0.10740727,0.78518856,0.107404135
0.08528713,0.8294295,0.08528338
0.102068536,0.79586554,0.1020659
0.10557195,0.7888358,0.105592184
0.12016774,0.7603624,0.11946984
0.101045705,0.7979093,0.101044975
0.09246685,0.81507355,0.0924596
0.08375342,0.8324972,0.08374939
0.08381203,0.83237994,0.083807975
0.102530085,0.7949444,0.10252552
0.09956429,0.80087537,0.09956028
0.12318498,0.75363034,0.12318468
0.10516021,0.789682,0.10515786
0.11025029,0.7795021,0.11024769
0.11308484,0.7738363,0.11307881
0.12298832,0.7540234,0.122988336
0.10070912,0.7985826,0.10070827
0.0990102,0.8019361,0.099053696
0.09415254,0.8116957,0.09415171
0.09311004,0.8137803,0.09310968
0.0800128,0.84018666,0.07980054
0.053355716,0.8933548,0.053289536
0.09268738,0.8146232,0.092689455
0.1080102,0.7839809,0.10800889
0.08203406,0.8359319,0.08203404
0.08729057,0.8255079,0.08720153
0.053066507,0.8938655,0.053068005
0.10898018,0.7820641,0.10895573
0.085364886,0.8292856,0.08534952
0.10776006,0.78448445,0.10775551
0.10096467,0.7980704,0.10096501
0.098743774,0.80253345,0.09872285
0.055665787,0.8886722,0.055662084
0.09942432,0.80116427,0.09941141
0.09348684,0.81303126,0.093481936
0.122092836,0.7558378,0.122069426
0.09358593,0.81282866,0.09358537
0.095789105,0.80847335,0.095737524
0.5146198,0.38520113,0.10017905
0.0944076,0.8112186,0.09437377
0.42887315,0.4726612,0.09846572
0.05437723,0.8911258,0.05449693
0.09022729,0.81954706,0.09022569
0.31026232,0.58475614,0.104981504
0.115419574,0.769173,0.11540738
0.098176084,0.8036466,0.09817733
0.09693795,0.806174,0.09688804
0.10113559,0.79769844,0.101166
0.09137225,0.8172559,0.09137184
0.1431961,0.71360654,0.14319733
0.090688966,0.8186802,0.09063075
0.09185855,0.81635803,0.091783464
0.092153415,0.81569415,0.092152424
0.092056565,0.8158895,0.09205396
0.11615334,0.76768905,0.116157636
0.10447635,0.7913028,0.10422083
0.10735096,0.7852995,0.10734953
0.44823927,0.45015198,0.10160878
0.095586024,0.8088611,0.09555291
0.098778926,0.802442,0.09877907
0.06979564,0.86042786,0.06977654
0.05027901,0.8994905,0.050230496
0.10591619,0.788279,0.10580484
0.093720526,0.81256014,0.09371933
0.05611408,0.88781273,0.056073207
0.105275184,0.7894499,0.10527497
0.08134619,0.8372913,0.08136258
0.10564673,0.78870916,0.10564413
0.082624786,0.83485276,0.082522444
0.06300312,0.8740662,0.06293068
0.10733811,0.7853256,0.107336275
0.09061472,0.8188908,0.090494476
0.107087895,0.78582984,0.10708229
0.05376401,0.89255154,0.05368449
0.09591763,0.80818886,0.09589352
0.05689574,0.88626313,0.056841113
0.110756375,0.77848923,0.11075436
0.10054077,0.7989284,0.10053082
0.06115946,0.8776842,0.06115638
0.13063288,0.7387441,0.13062306
0.0849072,0.83018726,0.084905595
0.08052089,0.8390054,0.0804737
0.09572018,0.8085486,0.09573124
0.10609931,0.78780276,0.10609795
0.098780125,0.8024386,0.0987812
0.08894102,0.82211876,0.08894025
0.053249907,0.8935265,0.053223606
0.087692894,0.8246132,0.08769387
0.08896007,0.82207876,0.08896116
0.11841494,0.7631679,0.11841706
0.09979636,0.80042857,0.09977506
0.0723242,0.85535955,0.07231617
0.09751562,0.8049902,0.09749427
0.106051974,0.7878931,0.10605493
0.1069994,0.78619146,0.10680907
0.09319525,0.8136116,0.09319318
0.05692418,0.88590384,0.05717204
0.06344218,0.87316495,0.0633928
0.09800396,0.80399185,0.098004214
0.105050966,0.7899106,0.10503842
0.09459069,0.810819,0.094590314
0.102802,0.79441607,0.10278194
0.10374451,0.79251146,0.103744
0.07906022,0.8418766,0.0790631
0.07868904,0.8425992,0.07871176
0.085834615,0.828331,0.08583445
0.092898116,0.8142024,0.092899464
0.10089786,0.7982083,0.10089384
0.05343864,0.8930906,0.053470723
0.10099589,0.7980095,0.10099465
0.08272816,0.8345413,0.08273051
0.08195896,0.8360995,0.08194151
0.05537518,0.88970274,0.054922104
0.08436382,0.8312844,0.08435172
0.10035437,0.7993427,0.10030295
0.09793281,0.8041366,0.09793057
0.08004417,0.83991915,0.080036715
0.070485346,0.85903096,0.07048366
0.09118289,0.81763536,0.09118175
0.11576951,0.7684614,0.115769126
0.16667823,0.6666431,0.16667862
0.09158129,0.81684464,0.091574095
0.100772865,0.79845494,0.1007722
0.077711426,0.8445906,0.07769795
0.10586062,0.78827804,0.10586129
0.115939,0.76812357,0.11593744
0.1027962,0.79441655,0.102787174
0.075317,0.84737784,0.07730525
0.10241206,0.7964189,0.101169065
0.11805862,0.7641095,0.11783187
0.113186225,0.7736283,0.11318546
0.10255694,0.79505056,0.10239253
0.054378394,0.89154166,0.054079965
0.081913196,0.8361736,0.08191323
0.084960975,0.71937656,0.1956625
0.083591245,0.8328143,0.08359446
0.08976259,0.82050234,0.089735046
0.10499937,0.7900851,0.10491557
0.0498039,0.9004338,0.049762323
0.054016463,0.8920651,0.053918444
0.10795723,0.7840863,0.10795649
0.07179001,0.8564297,0.0717804
0.105177395,0.7896441,0.10517847
0.04921091,0.9015788,0.04921035
0.107809715,0.7843807,0.10780965
0.053997945,0.8920156,0.053986493
0.058393117,0.8832798,0.058327056
0.13002037,0.73999417,0.1299855
0.06867411,0.86268175,0.06864405
0.10249808,0.79501355,0.10248837
0.09583263,0.80833644,0.09583089
0.10124534,0.7975153,0.101239376
0.117184944,0.76563424,0.117180794
0.10647344,0.78705704,0.10646952
0.09716745,0.80566716,0.09716537
0.10887869,0.7822444,0.10887699
0.06630062,0.8674463,0.06625306
0.10753694,0.78492486,0.10753815
0.08794997,0.8240947,0.08795533
0.063087635,0.87401605,0.06289636
0.10503806,0.78992426,0.105037704
0.09059993,0.81879276,0.09060737
0.07144719,0.8571347,0.07141816
0.055331297,0.88936377,0.055304922
0.1258134,0.7483279,0.12585877
0.10916872,0.78166324,0.10916805
0.057158142,0.885748,0.057093862
0.051011037,0.8979466,0.051042426
0.39215043,0.49721313,0.110636435
0.067937754,0.864209,0.06785325
0.105601735,0.7887981,0.10560013
0.10731605,0.78537,0.107314
0.09956963,0.80085856,0.09957181
0.105042994,0.78994983,0.10500715
0.057109002,0.88584816,0.057042833
0.079232946,0.8415308,0.07923624
0.090856254,0.81829035,0.090853326
0.08122809,0.83754826,0.081223615
0.066105135,0.8678056,0.06608935
0.11298085,0.77409816,0.11292101
0.0999534,0.80009794,0.099948674
0.079297744,0.84140617,0.0792961
0.09347681,0.8130588,0.093464375
0.107504986,0.784979,0.10751599
0.099643834,0.8008111,0.099545054
0.4788903,0.3801773,0.14093238
0.11633801,0.7673256,0.1163364
0.0879031,0.82420033,0.08789655
0.11795528,0.7640906,0.11795411
0.102014065,0.7959723,0.10201364
0.08183312,0.8363446,0.08182231
0.09328001,0.8134956,0.0932244
0.09467557,0.81064796,0.094676495
0.1133002,0.7733997,0.11330008
0.056931548,0.8862634,0.056805033
0.08632964,0.82734025,0.08633017
0.07577779,0.8484648,0.075757466
0.09693344,0.806147,0.09691953
0.09289731,0.81420743,0.092895225
0.1048286,0.79024047,0.10493097
0.100312814,0.7993798,0.10030736
0.1162241,0.7673619,0.11641402
0.10659823,0.7868198,0.10658191
0.09236047,0.81539476,0.0922448
0.051038094,0.89799154,0.050970342
0.08097144,0.8380575,0.08097097
0.09874579,0.802523,0.098731205
0.11446009,0.7710772,0.11446264
0.107276276,0.7854503,0.10727348
0.10483378,0.7899394,0.10522681
0.10917194,0.78166056,0.109167516
0.36559632,0.5193707,0.115032986
0.112352006,0.77530694,0.11234105
0.081057034,0.83790594,0.081036955
0.100564525,0.7988789,0.10055651
0.05879605,0.7429702,0.19823371
0.063260004,0.8734538,0.06328629
0.06133151,0.8815515,0.05711701
0.052648377,0.89471066,0.052640963
0.072671704,0.85472316,0.072605126
0.12471051,0.75062084,0.12466859
0.08206831,0.8358846,0.08204711
0.117042325,0.7659161,0.11704158
